date,date,Size,price,efficiency,CostPerKW,IncentivePct,State,zip
2015-06-29,2015-06-29,6.16,39312.0,0.166666667,6486.43869086039,-0.016393527057895808,CA,92694
2015-04-29,2015-04-29,10.46,58548.0,0.157407407,5309.464627151051,0.051427888228462115,NY,12054
2017-07-10,2017-07-10,9.41,37620.0,0.173780488,3550.748672763018,0.11184090880648592,TX,78255
2012-10-31,2012-10-31,6.82,33929.5,0.153846154,4949.299005073314,0.005166029130992205,CA,92130
2013-01-25,2013-01-25,10.56,52536.0,0.147239264,4785.60606060606,0.03806913354652048,MA,1985
2013-10-15,2013-10-15,4.77,21465.0,0.16459627300000002,3100.0000000000005,0.3111111111111111,NY,13034
2012-01-30,2012-01-30,6.66,30303.0,0.14453125,3986.936936936937,0.12375012375012374,MA,1451
2016-03-15,2016-03-15,4.59,17947.18,0.157407407,3110.0610021786492,0.2046003884732866,NY,10583
2014-06-25,2014-06-25,5.67,34900.0,0.16071428599999998,6116.078997760142,0.0063562201346704875,CA,95758
2016-09-02,2016-09-02,8.91,43837.2,0.167701863,4920.0,0.0,MA,2631
2016-03-24,2016-03-24,3.233600724,10391.0,0.173508125,3008.534265933075,0.06376685780964296,CA,90031
2015-12-07,2015-12-07,6.0,27116.7,0.188679245,4383.783333333334,0.030018401944189373,NY,11756
2014-08-01,2014-08-01,4.42,16150.0,0.163522013,3594.3790927375567,0.016275195671826625,CA,92009
2012-08-22,2012-08-22,7.2,42984.0,0.193548387,5888.420461569444,0.013664914309975806,CA,92129
2017-05-10,2017-05-10,4.56,17577.19,0.170658683,3854.6469298245615,0.0,MA,1089
2017-02-15,2017-02-15,5.87,26656.0,0.211656442,4541.056218057922,0.0,NY,11801
2015-10-19,2015-10-19,14.616,56228.0,0.158385093,3951.6374767378215,-0.027195229423063242,CA,92123
2011-12-14,2011-12-14,10.0,43100.0,0.152439024,3935.0,0.08700696055684455,MA,1440
2016-06-09,2016-06-09,5.67,23491.0,0.19207317100000001,4238.097374003528,-0.02294547318547529,CA,92128
2015-08-21,2015-08-21,10.14,27855.99,0.167741935,1473.7153546351085,0.4635454099459398,TX,78015
2015-06-26,2015-06-26,4.75,17718.0,0.15432098800000002,3834.7257721894734,-0.028047602319674902,CA,92019
2017-06-21,2017-06-21,7.04,30000.0,0.20156210600000002,4354.230432017045,-0.021792741379999998,CA,92111
2017-09-25,2017-09-25,7.28,24500.0,0.17073170699999998,3458.2514110302195,-0.027594704991836732,CA,92071
2017-11-20,2017-11-20,9.0,39025.0,0.18404908,4336.111111111111,0.0,MA,1452
2009-12-23,2009-12-23,7.38,42000.0,0.130573248,1691.0569105691056,0.7028571428571428,FL,33898
2013-03-14,2013-03-14,7.755,33100.0,0.144171779,4222.420706511928,0.010728925105740186,CA,92071
2015-07-01,2015-07-01,3.25,12252.5,0.15432098800000002,3070.0,0.1856763925729443,NY,13502
2015-08-05,2015-08-05,4.95,21048.79,0.170807453,3602.280808080808,0.15285914297211384,MA,1201
2015-07-14,2015-07-14,4.094923046,24500.0,0.155487805,5687.631408934662,0.04937090066938775,CA,90018
2015-06-23,2015-06-23,4.75,17717.5,0.152439024,3730.0,0.0,CT,6416
2017-12-18,2017-12-18,9.975,25243.0,0.170658683,2530.62656641604,0.0,MA,1702
2015-11-25,2015-11-25,4.08,18931.0,0.156441718,4744.5714894362745,-0.02254776170830912,CA,92009
2015-09-30,2015-09-30,4.68,23961.6,0.163522013,5117.782902200855,0.00043302691389556766,CA,95826
2010-12-03,2010-12-03,2.82,20637.85,0.14779874199999998,7057.237517234043,0.03568395939499512,CA,92065
2015-05-29,2015-05-29,6.0,26000.0,0.152439024,4437.953842366666,-0.024143194392307697,CA,91910
2016-10-03,2016-10-03,12.54,43891.6,0.173780488,3500.127591706539,0.0,NY,11950
2015-12-10,2015-12-10,13.01,66325.5,0.156441718,4898.116833205227,0.0392156862745098,NY,11720
2016-06-07,2016-06-07,4.5,12868.0,0.154477849,2954.6194198666667,-0.03324427956170344,CA,92026
2015-10-19,2015-10-19,13.005,45518.0,0.158385093,3604.658955786236,-0.029891245661057164,CA,92123
2015-07-06,2015-07-06,2.86,14643.0,0.163522013,5224.550578951049,-0.020433972259782832,CA,92126
2010-08-03,2010-08-03,7.2,43330.0,0.141176471,4169.6887426388885,0.30713688098315256,PA,17019
2014-04-28,2014-04-28,14.21,71050.0,0.15030674800000002,3999.9999999999995,0.2,NY,12513
2014-10-03,2014-10-03,7.65,38556.0,0.157407407,5040.0,0.0,MA,1007
2017-11-13,2017-11-13,8.12,23548.0,0.17073170699999998,2588.0541871921187,0.10756752165789027,NY,12965
2015-05-29,2015-05-29,5.04,27108.0,0.166666667,4811.111111111111,0.10550391028478678,MA,1862
2012-07-11,2012-07-11,3.0,13466.96,0.155279503,3843.1310338,0.14387559617018245,PA,19605
2014-11-05,2014-11-05,7.56,29106.0,0.166666667,3008.0687830687834,0.21868343296914725,CT,6471
2015-09-29,2015-09-29,8.0,35800.0,0.154477849,3474.875,0.22349162011173185,CT,6438
2016-04-19,2016-04-19,8.32,29120.0,0.163846924,3595.063864302884,-0.02716110408653846,CA,92040
2015-08-30,2015-08-30,4.16,14851.0,0.149425287,2920.098244230769,0.182034294256279,TX,79904
2012-12-14,2012-12-14,5.72,28457.0,0.160493827,4941.826638723776,0.006668012316828897,CA,92119
2015-01-05,2015-01-05,6.87,37835.0,0.200613497,4357.787481804949,0.20872208272763315,NY,10314
